#This data comes from Nasdaq.com, its a concatenation of AMEX, NASDAQ, and NYSE listed tickers from early 2018

Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
JSYNR,Jensyn Acquistion Corp.,0.0901,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,12.25,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.08,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynw
JT,Jianpu Technology Inc.,6.01,1009833363,n/a,2017,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/jt
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,12.25,169578538.5,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jta
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,16.23,235080838.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jtd
JTPY,JetPay Corporation,5.03,77659729.3,n/a,2011,Finance,Business Services,https://www.nasdaq.com/symbol/jtpy
JVA,"Coffee Holding Co., Inc.",4.63,26024151.21,n/a,2005,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva
JW.A,"John Wiley & Sons, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jw.a
JW.B,"John Wiley & Sons, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jw.b
JWN,"Nordstrom, Inc.",66.54,11216345642,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/jwn
JYNT,The Joint Corp.,7.98,109533432.1,n/a,2014,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/jynt
K,Kellogg Company,65.18,22618838166,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/k
KAAC,Kayne Anderson Acquisition Corp.,9.59,105570853.3,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/kaac
KAACU,Kayne Anderson Acquisition Corp.,10,0,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/kaacu
KAACW,Kayne Anderson Acquisition Corp.,1.15,0,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/kaacw
KAI,Kadant Inc,101.11,1122168627,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kai
KALA,"Kala Pharmaceuticals, Inc.",7.66,254554622.8,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala
KALU,Kaiser Aluminum Corporation,99.13,1635819271,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu
KALV,"KalVista Pharmaceuticals, Inc.",19.06,327444834.2,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kalv
KAMN,Kaman Corporation,60.56,1693177540,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/kamn
KANG,"iKang Healthcare Group, Inc.",16.33,838263905.5,51332756,2014,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/kang
KAP.CL,"KCAP Financial, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kap.cl
KAR,"KAR Auction Services, Inc",55.66,7474517335,n/a,2009,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/kar
KB,KB Financial Group Inc,43.33,17168805094,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/kb
KBAL,"Kimball International, Inc.",16.04,596082794.8,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/kbal
KBH,KB Home,20.62,1822559075,n/a,1986,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/kbh
KBLM,KBL Merger Corp. IV,10.1,42052895.3,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblm
KBLMR,KBL Merger Corp. IV,0.3,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmr
KBLMU,KBL Merger Corp. IV,10.56,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmu
KBLMW,KBL Merger Corp. IV,0.1799,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmw
KBR,"KBR, Inc.",21.91,3086634088,n/a,2006,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/kbr
KBSF,KBS Fashion Group Limited,4.09,9025570.69,n/a,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf
KBWB,Invesco KBW Bank ETF,52.64,858032000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwb
KBWD,Invesco KBW High Dividend Yield Financial ETF,22.41,309258000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwd
KBWP,Invesco KBW Property & Casualty Insurance ETF,62.0735,65177175,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwp
KBWR,Invesco KBW Regional Banking ETF,52.435,131087500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwr
KBWY,Invesco KBW Premium Yield Equity REIT ETF,32.246,390176600,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kbwy
KCAP,"KCAP Financial, Inc.",3.08,115060240.7,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/kcap
KCAPL,"KCAP Financial, Inc.",24.99,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kcapl
KDMN,"Kadmon Holdings, Inc.",2.69,304243777.4,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kdmn
KDP,Keurig Dr Pepper Inc.,28.47,39537241692,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/kdp
KE,"Kimball Electronics, Inc.",18.05,481838414.5,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/ke
KEG,"Key Energy Services, Inc.",9.38,189893832.1,n/a,2016,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/keg
KELYA,"Kelly Services, Inc.",24.0199,932081554.7,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",23.4,908026610.4,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelyb
KEM,Kemet Corporation,22.74,1306268078,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/kem
KEN,Kenon Holdings Ltd.,16.81,904827650.7,n/a,2015,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ken
KEP,Korea Electric Power Corporation,12.06,15484173537,n/a,1994,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/kep
KEQU,Kewaunee Scientific Corporation,29.2,80042426.8,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kequ
KERX,"Keryx Biopharmaceuticals, Inc.",3.03,364719663.8,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kerx
KEX,Kirby Corporation,76.86,4601300760,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/kex
KEY,KeyCorp,18.74,19387100108,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/key
KEY^I,KeyCorp,26.08,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/key^i
KEY^J,KeyCorp,24.46,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/key^j
KEYS,Keysight Technologies Inc.,60.81,11397499964,n/a,2014,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/keys
KEYW,The KEYW Holding Corporation,9.45,471355510.5,n/a,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/keyw
KF,"Korea Fund, Inc. (The)",33.43,179285190.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kf
KFFB,Kentucky First Federal Bancorp,7.95,67133894.25,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/kffb
KFRC,"Kforce, Inc.",32.22,839821742.8,n/a,1995,Technology,Professional Services,https://www.nasdaq.com/symbol/kfrc
KFS,"Kingsway Financial Services, Inc.",2.6,61518223,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kfs
KFY,Korn/Ferry International,47.17,2685886262,n/a,1999,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/kfy
KGC,Kinross Gold Corporation,2.66,3325608664,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kgc
KGJI,Kingold Jewelry Inc.,1.01,66774637.02,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/kgji
KHC,The Kraft Heinz Company,53.32,65020264176,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/khc
KIDS,OrthoPediatrics Corp.,29.89,382301738.2,n/a,2017,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/kids
KIM,Kimco Realty Corporation,16.29,6864464358,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/kim
KIM^I,Kimco Realty Corporation,24.773,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^i
KIM^J,Kimco Realty Corporation,22.7264,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^j
KIM^K,Kimco Realty Corporation,23.18,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^k
KIM^L,Kimco Realty Corporation,21.63,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^l
KIM^M,Kimco Realty Corporation,21.43,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^m
KIN,"Kindred Biosciences, Inc.",14.03,474210352.2,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kin
KINS,"Kingstone Companies, Inc",17.29,184373626.7,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins
KIO,KKR Income Opportunities Fund,16,325445040,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/kio
KIQ,Kelso Technologies Inc,0.3909,18438786.62,n/a,n/a,Capital Goods,Railroads,https://www.nasdaq.com/symbol/kiq
KIRK,"Kirkland&#39;s, Inc.",10.535,163355994.4,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/kirk
KKR,KKR & Co. Inc.,24.44,20341120920,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/kkr
KKR^A,KKR & Co. Inc.,26.35,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kkr^a
KKR^B,KKR & Co. Inc.,26.0976,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kkr^b
KL,Kirkland Lake Gold Ltd.,19.41,4073327514,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kl
KLAC,KLA-Tencor Corporation,97.05,14855958836,n/a,1980,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac
KLIC,"Kulicke and Soffa Industries, Inc.",21.42,1447392026,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/klic
KLXE,"KLX Energy Services Holdings, Inc. ",29.78,0,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/klxe
KMB,Kimberly-Clark Corporation,107.21,37126921097,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/kmb
KMDA,Kamada Ltd.,5.44,219055346.9,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda
KMF,"Kayne Anderson Midstream Energy Fund, Inc",11.92,582631708.1,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/kmf
KMG,"KMG Chemicals, Inc.",76.43,1188752782,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kmg
KMI,"Kinder Morgan, Inc.",17.56,38755241120,n/a,2011,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/kmi
KMM,Scudder Multi-Market Income Trust,9.01,201763290.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kmm
KMPA,Kemper Corporation,25.2994,0,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kmpa
KMPH,"KemPharm, Inc.",2.63,42190507.34,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmph
KMPR,Kemper Corporation,77.41,5012076262,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kmpr
KMT,Kennametal Inc.,41.31,3388387356,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kmt
KMX,CarMax Inc,67.98,11870752099,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/kmx
KN,Knowles Corporation,16,1443267616,n/a,2014,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/kn
KNDI,"Kandi Technologies Group, Inc.",5.24,269712986.6,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/kndi
KNL,"Knoll, Inc.",19.52,964437991.7,n/a,2004,Consumer Durables,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/knl
KNOP,KNOT Offshore Partners LP,20.42,667613399.5,n/a,2013,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/knop
KNSA,"Kiniksa Pharmaceuticals, Ltd.",21.23,1049922474,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/knsa
KNSL,"Kinsale Capital Group, Inc.",60.91,1292982009,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl
KNX,"Knight Transportation, Inc.",34.32,6112674660,n/a,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/knx
KO,Coca-Cola Company (The),49.33,2.09974E+11,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ko
KOD,Kodiak Sciences Inc,8.88,0,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/kod
KODK,Eastman Kodak Company,3.19,136123067.5,n/a,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kodk
KOF,Coca Cola Femsa S.A.B. de C.V.,61.62,12945129600,n/a,1993,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/kof
KONA,"Kona Grill, Inc.",1.98,26251984.44,n/a,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona
KOOL,Cesca Therapeutics Inc.,0.2974,6141056.318,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kool
KOP,Koppers Holdings Inc.,21.66,458695552.8,n/a,2006,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/kop
KOPN,Kopin Corporation,1.96,150189905.9,n/a,1992,Technology,Semiconductors,https://www.nasdaq.com/symbol/kopn
KORS,Michael Kors Holdings Limited,50.09,7479523652,n/a,2011,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kors
KOS,Kosmos Energy Ltd.,5.91,2562678255,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/kos
KOSS,Koss Corporation,2.26,16684915.56,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss
KPFS,"Pepper Food Service Co., Ltd.",5.93,2372000,400000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kpfs
KPTI,Karyopharm Therapeutics Inc.,11.54,698902201.5,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti
KR,Kroger Company (The),31.35,24999077123,n/a,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/kr
KRA,Kraton Corporation,28.08,897355143.4,n/a,2009,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kra
KRC,Kilroy Realty Corporation,70.74,7126841931,n/a,1997,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/krc
KREF,KKR Real Estate Finance Trust Inc.,20.35,1180759707,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/kref
KRG,Kite Realty Group Trust,16.41,1373758440,n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/krg
KRMA,Global X Conscious Companies ETF,20.5893,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/krma
KRNT,Kornit Digital Ltd.,20.44,702836145.2,n/a,2015,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/krnt
KRNY,Kearny Financial,13.38,1332995880,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny
KRO,Kronos Worldwide Inc,13.11,1519549921,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kro
KRP,Kimbell Royalty Partners,18.54,497603625.5,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/krp
KRYS,"Krystal Biotech, Inc.",20.81,300265742,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/krys
KSM,Scudder Strategic Municiple Income Trust,10.16,113832040.6,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/ksm
KSS,Kohl&#39;s Corporation,81.95,13662117484,n/a,1992,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/kss
KST,Scudder Strategic Income Trust,12.6042,54932935.28,n/a,1994,n/a,n/a,https://www.nasdaq.com/symbol/kst
KSU,Kansas City Southern,104.06,10582635710,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/ksu
KSU^,Kansas City Southern,27.58,0,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/ksu^
KT,KT Corporation,14.21,6967014307,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/kt
KTCC,Key Tronic Corporation,7.29,78438067.2,n/a,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ktcc
KTF,Scudder Municiple Income Trust,10.18,402119548.8,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/ktf
KTH,Lehman ABS Corporation,29.25,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,29.75,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktn
KTOS,"Kratos Defense & Security Solutions, Inc.",15.55,1613122168,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ktos
KTOV,Kitov Pharma Ltd.,1.36,14659597.76,10779116,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharma Ltd.,0.3904,0,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktovw
KTP,Lehman ABS Corporation,8.22,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktp
KTWO,"K2M Group Holdings, Inc.",27.49,1202307781,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ktwo
KURA,"Kura Oncology, Inc.",11.87,451498620.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kura
KVHI,"KVH Industries, Inc.",11.465,203359646.4,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/kvhi
KW,Kennedy-Wilson Holdings Inc.,19.52,2814629304,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/kw
KWEB,KraneShares Trust KraneShares CSI China Internet ETF,43.08,146472000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kweb
KWR,Quaker Chemical Corporation,204.55,2727544156,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kwr
KYN,Kayne Anderson MLP/Midstream Investment Company,17.03,2147448804,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/kyn
KYN^F,Kayne Anderson MLP/Midstream Investment Company,25.0571,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kyn^f
KZIA,Kazia Therapeutics Limited,2.85,4967475.9,1742974,n/a,Capital Goods,Miscellaneous,https://www.nasdaq.com/symbol/kzia
KZR,"Kezar Life Sciences, Inc.",24.01,458788386.2,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kzr
L,Loews Corporation,49.44,15533585687,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/l
LABL,Multi-Color Corporation,46.74,958017020,n/a,1987,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/labl
LAC,Lithium Americas Corp.,4.02,356136455.2,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/lac
LACQ,Leisure Acquisition Corp.,9.6201,57818234.39,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacq
LACQU,Leisure Acquisition Corp.,10.28,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqu
LACQW,Leisure Acquisition Corp.,0.987,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqw
LAD,"Lithia Motors, Inc.",85.42,2006372551,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lad
LADR,Ladder Capital Corp,17.37,1932574354,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ladr
LAIX,LAIX Inc.,9.67,0,n/a,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laix
LAKE,"Lakeland Industries, Inc.",13.45,109162876.6,n/a,1986,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/lake
LALT,Invesco Multi-Strategy Alternative ETF,22.03,4406000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lalt
LAMR,Lamar Advertising Company,74.1201,7325159550,n/a,1996,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lamr
LANC,Lancaster Colony Corporation,178.1,4895872114,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lanc
LAND,Gladstone Land Corporation,13.01,209078714.2,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/land
LANDP,Gladstone Land Corporation,25.4145,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/landp
LARK,Landmark Bancorp Inc.,26.75,111354338.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lark
LASR,"nLIGHT, Inc.",20.81,724214803.3,n/a,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/lasr
LAUR,"Laureate Education, Inc.",15.84,3548622845,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laur
LAWS,"Lawson Products, Inc.",30.815,274827860.8,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/laws
LAZ,Lazard Ltd.,41.7,4923601483,n/a,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz
LAZY,"Lazydays Holdings, Inc.",4.8121,40766224.86,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lazy
LB,"L Brands, Inc.",36.96,10166344484,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/lb
